2020-06-14 16:16:23 INFO  BunchAppTests:16 - ********* The user clicks on Continue with SMS button *********
2020-06-15 20:45:38 INFO  BunchAppTests:26 - ****** Test Case - Validate the User is on Registration Page by reading the heading of the page*******
2020-06-15 20:45:39 INFO  BunchAppTests:32 - The heading on registration page is ====>Enter your phone number
2020-06-15 20:45:52 INFO  BunchAppTests:18 - ****** Pre-requisite: The user must click on Continue with SMS button to be on registration Page *******
2020-06-15 20:45:57 INFO  BunchAppTests:22 - ****** Test Case - Validate the user must not be able to input special characters of any type in the phone number text field ******
2020-06-15 20:46:00 INFO  BunchAppTests:30 - ****** Phone Number text field should still show the default placeholder text ******
2020-06-15 20:46:01 INFO  BunchAppTests:40 - ******* Test case - Validate on entering a valid phone number and clicking Continue, the user is on Enter pin code page *******
2020-06-15 20:46:10 INFO  BunchAppTests:63 - ****** Test Case - Validate on entering an invalid number and clicking continue, an error pop up must be displayed ******
2020-06-15 20:54:27 INFO  BunchAppTests:18 - ****** Pre-requisite: The user must click on Continue with SMS button to be on registration Page *******
2020-06-15 20:54:51 INFO  BunchAppTests:18 - ****** Pre-requisite: The user must click on Continue with SMS button to be on registration Page *******
2020-06-15 20:54:57 INFO  BunchAppTests:22 - ****** Test Case - Validate the user must not be able to input special characters of any type in the phone number text field ******
2020-06-15 20:54:59 INFO  BunchAppTests:30 - ****** Phone Number text field should still show the default placeholder text ******
2020-06-15 20:55:00 INFO  BunchAppTests:40 - ******* Test case - Validate on entering a valid phone number and clicking Continue, the user is on Enter pin code page *******
2020-06-15 20:55:10 INFO  BunchAppTests:63 - ****** Test Case - Validate on entering an invalid number and clicking continue, an error pop up must be displayed ******
2020-06-15 22:07:49 INFO  BunchAppTests:19 - ********* Test Case- Validate the user clicks on Continue with SMS button and lands on Registration Page *********
2020-06-15 22:07:55 INFO  BunchAppTests:33 - ****** Test Case - Validate the User is on Registration Page by reading the heading of the page*******
2020-06-15 22:07:57 INFO  BunchAppTests:41 - The heading on registration page is ====>Enter your phone number
2020-06-15 22:08:08 INFO  BunchAppTests:22 - ***** Pre-requisite: The user clicks on Continue with SMS button to be on the Registration Page *****
2020-06-15 22:08:12 INFO  BunchAppTests:27 - ******** Test Case-Validate the default country is set to US on Registration page ********
2020-06-15 22:08:15 INFO  BunchAppTests:33 - The Default Country is set to ==>US +1
2020-06-15 22:08:15 INFO  BunchAppTests:43 - ********* Test Case-Validate the user is able to click on country button and lands on Country selection page with the list of countries *********
2020-06-15 22:08:17 INFO  BunchAppTests:69 - ****** Test Case-Validate the user can select a Country from the Country selection page and that is set as the country on Registration Page ******
2020-06-15 22:08:20 INFO  BunchAppTests:78 - The user returns back to Registration page and the country selection is displayed in the country code button
2020-06-15 22:08:31 INFO  BunchAppTests:18 - **** Pre-requisite: The user must be on Country selection page ********
2020-06-15 22:08:31 INFO  BunchAppTests:19 - ********* Test Case- Validate the user clicks on Continue with SMS button and lands on Registration Page *********
2020-06-15 22:08:38 INFO  BunchAppTests:27 - ******* Test Case - Filter by typing in a country name and verify the country name entered is returned on the top of the list ********
2020-06-15 22:08:46 INFO  BunchAppTests:44 - The first result returned after filtering is==>Jamaica
2020-06-15 22:08:46 INFO  BunchAppTests:57 - ********* Test Case - Validate on entering any special character in the filter field, no suggestions must be returned *******
2020-06-15 22:08:51 INFO  BunchAppTests:82 - ******* Validate on clicking Close(X) button next to filter text field, the user is taken back to Registration using SMS page ********
2020-06-15 22:08:51 INFO  BunchAppTests:33 - ****** Test Case - Validate the User is on Registration Page by reading the heading of the page*******
2020-06-15 22:08:52 INFO  BunchAppTests:41 - The heading on registration page is ====>Enter your phone number
2020-06-15 22:09:03 INFO  BunchAppTests:20 - ****** Pre-requisite: The user must click on Continue with SMS button to be on registration Page *******
2020-06-15 22:09:07 INFO  BunchAppTests:26 - ****** Test Case - Validate the user must not be able to input special characters of any type in the phone number text field ******
2020-06-15 22:09:10 INFO  BunchAppTests:49 - ******* Test case - Validate on entering a valid phone number and clicking Continue, the user is on Enter pin code page *******
2020-06-15 22:09:30 INFO  BunchAppTests:79 - ****** Test Case - Validate on entering an invalid number and clicking continue, an error pop up must be displayed ******
2020-06-15 22:10:27 INFO  BunchAppTests:19 - ********* Test Case- Validate the user clicks on Continue with SMS button and lands on Registration Page *********
2020-06-15 22:10:32 INFO  BunchAppTests:33 - ****** Test Case - Validate the User is on Registration Page by reading the heading of the page*******
2020-06-15 22:10:33 INFO  BunchAppTests:41 - The heading on registration page is ====>Enter your phone number
2020-06-15 22:10:44 INFO  BunchAppTests:22 - ***** Pre-requisite: The user clicks on Continue with SMS button to be on the Registration Page *****
2020-06-15 22:10:49 INFO  BunchAppTests:27 - ******** Test Case-Validate the default country is set to US on Registration page ********
2020-06-15 22:10:51 INFO  BunchAppTests:33 - The Default Country is set to ==>US +1
2020-06-15 22:10:51 INFO  BunchAppTests:43 - ********* Test Case-Validate the user is able to click on country button and lands on Country selection page with the list of countries *********
2020-06-15 22:10:53 INFO  BunchAppTests:69 - ****** Test Case-Validate the user can select a Country from the Country selection page and that is set as the country on Registration Page ******
2020-06-15 22:10:56 INFO  BunchAppTests:78 - The user returns back to Registration page and the country selection is displayed in the country code button
2020-06-15 22:11:07 INFO  BunchAppTests:18 - **** Pre-requisite: The user must be on Country selection page ********
2020-06-15 22:11:07 INFO  BunchAppTests:19 - ********* Test Case- Validate the user clicks on Continue with SMS button and lands on Registration Page *********
2020-06-15 22:11:14 INFO  BunchAppTests:27 - ******* Test Case - Filter by typing in a country name and verify the country name entered is returned on the top of the list ********
2020-06-15 22:11:21 INFO  BunchAppTests:44 - The first result returned after filtering is==>Jamaica
2020-06-15 22:11:21 INFO  BunchAppTests:57 - ********* Test Case - Validate on entering any special character in the filter field, no suggestions must be returned *******
2020-06-15 22:11:25 INFO  BunchAppTests:82 - ******* Validate on clicking Close(X) button next to filter text field, the user is taken back to Registration using SMS page ********
2020-06-15 22:11:25 INFO  BunchAppTests:33 - ****** Test Case - Validate the User is on Registration Page by reading the heading of the page*******
2020-06-15 22:11:26 INFO  BunchAppTests:41 - The heading on registration page is ====>Enter your phone number
2020-06-15 22:11:37 INFO  BunchAppTests:20 - ****** Pre-requisite: The user must click on Continue with SMS button to be on registration Page *******
2020-06-15 22:11:42 INFO  BunchAppTests:26 - ****** Test Case - Validate the user must not be able to input special characters of any type in the phone number text field ******
2020-06-15 22:11:44 INFO  BunchAppTests:34 - ****** Phone Number text field should still show the default placeholder text ******
2020-06-15 22:11:44 INFO  BunchAppTests:49 - ******* Test case - Validate on entering a valid phone number and clicking Continue, the user is on Enter pin code page *******
2020-06-15 22:11:55 INFO  BunchAppTests:79 - ****** Test Case - Validate on entering an invalid number and clicking continue, an error pop up must be displayed ******
2020-06-15 22:13:36 INFO  BunchAppTests:19 - ********* Test Case- Validate the user clicks on Continue with SMS button and lands on Registration Page *********
2020-06-15 22:13:41 INFO  BunchAppTests:33 - ****** Test Case - Validate the User is on Registration Page by reading the heading of the page*******
2020-06-15 22:13:43 INFO  BunchAppTests:41 - The heading on registration page is ====>Enter your phone number
2020-06-15 22:13:54 INFO  BunchAppTests:22 - ***** Pre-requisite: The user clicks on Continue with SMS button to be on the Registration Page *****
2020-06-15 22:13:59 INFO  BunchAppTests:27 - ******** Test Case-Validate the default country is set to US on Registration page ********
2020-06-15 22:14:00 INFO  BunchAppTests:33 - The Default Country is set to ==>US +1
2020-06-15 22:14:00 INFO  BunchAppTests:43 - ********* Test Case-Validate the user is able to click on country button and lands on Country selection page with the list of countries *********
2020-06-15 22:14:02 INFO  BunchAppTests:69 - ****** Test Case-Validate the user can select a Country from the Country selection page and that is set as the country on Registration Page ******
2020-06-15 22:14:05 INFO  BunchAppTests:78 - The user returns back to Registration page and the country selection is displayed in the country code button
2020-06-15 22:14:16 INFO  BunchAppTests:18 - **** Pre-requisite: The user must be on Country selection page ********
2020-06-15 22:14:16 INFO  BunchAppTests:19 - ********* Test Case- Validate the user clicks on Continue with SMS button and lands on Registration Page *********
2020-06-15 22:14:23 INFO  BunchAppTests:27 - ******* Test Case - Filter by typing in a country name and verify the country name entered is returned on the top of the list ********
2020-06-15 22:14:31 INFO  BunchAppTests:44 - The first result returned after filtering is==>Jamaica
2020-06-15 22:14:31 INFO  BunchAppTests:57 - ********* Test Case - Validate on entering any special character in the filter field, no suggestions must be returned *******
2020-06-15 22:14:35 INFO  BunchAppTests:82 - ******* Validate on clicking Close(X) button next to filter text field, the user is taken back to Registration using SMS page ********
2020-06-15 22:14:36 INFO  BunchAppTests:33 - ****** Test Case - Validate the User is on Registration Page by reading the heading of the page*******
2020-06-15 22:14:37 INFO  BunchAppTests:41 - The heading on registration page is ====>Enter your phone number
2020-06-15 22:14:48 INFO  BunchAppTests:20 - ****** Pre-requisite: The user must click on Continue with SMS button to be on registration Page *******
2020-06-15 22:14:52 INFO  BunchAppTests:26 - ****** Test Case - Validate the user must not be able to input special characters of any type in the phone number text field ******
2020-06-15 22:14:56 INFO  BunchAppTests:34 - ****** Phone Number text field should still show the default placeholder text ******
2020-06-15 22:14:56 INFO  BunchAppTests:49 - ******* Test case - Validate on entering a valid phone number and clicking Continue, the user is on Enter pin code page *******
2020-06-15 22:15:07 INFO  BunchAppTests:79 - ****** Test Case - Validate on entering an invalid number and clicking continue, an error pop up must be displayed ******
2020-06-15 22:19:02 INFO  BunchAppTests:19 - ********* Test Case- Validate the user clicks on Continue with SMS button and lands on Registration Page *********
2020-06-15 22:19:09 INFO  BunchAppTests:33 - ****** Test Case - Validate the User is on Registration Page by reading the heading of the page*******
2020-06-15 22:19:11 INFO  BunchAppTests:41 - The heading on registration page is ====>Enter your phone number
2020-06-15 22:19:22 INFO  BunchAppTests:22 - ***** Pre-requisite: The user clicks on Continue with SMS button to be on the Registration Page *****
2020-06-15 22:19:26 INFO  BunchAppTests:27 - ******** Test Case-Validate the default country is set to US on Registration page ********
2020-06-15 22:19:28 INFO  BunchAppTests:33 - The Default Country is set to ==>US +1
2020-06-15 22:19:28 INFO  BunchAppTests:43 - ********* Test Case-Validate the user is able to click on country button and lands on Country selection page with the list of countries *********
2020-06-15 22:19:31 INFO  BunchAppTests:69 - ****** Test Case-Validate the user can select a Country from the Country selection page and that is set as the country on Registration Page ******
2020-06-15 22:19:33 INFO  BunchAppTests:78 - The user returns back to Registration page and the country selection is displayed in the country code button
2020-06-15 22:19:45 INFO  BunchAppTests:18 - **** Pre-requisite: The user must be on Country selection page ********
2020-06-15 22:19:45 INFO  BunchAppTests:19 - ********* Test Case- Validate the user clicks on Continue with SMS button and lands on Registration Page *********
2020-06-15 22:19:52 INFO  BunchAppTests:27 - ******* Test Case - Filter by typing in a country name and verify the country name entered is returned on the top of the list ********
2020-06-15 22:20:00 INFO  BunchAppTests:44 - The first result returned after filtering is==>Jamaica
2020-06-15 22:20:00 INFO  BunchAppTests:57 - ********* Test Case - Validate on entering any special character in the filter field, no suggestions must be returned *******
2020-06-15 22:20:04 INFO  BunchAppTests:82 - ******* Validate on clicking Close(X) button next to filter text field, the user is taken back to Registration using SMS page ********
2020-06-15 22:20:04 INFO  BunchAppTests:33 - ****** Test Case - Validate the User is on Registration Page by reading the heading of the page*******
2020-06-15 22:20:05 INFO  BunchAppTests:41 - The heading on registration page is ====>Enter your phone number
2020-06-15 22:20:16 INFO  BunchAppTests:20 - ****** Pre-requisite: The user must click on Continue with SMS button to be on registration Page *******
2020-06-15 22:20:20 INFO  BunchAppTests:26 - ****** Test Case - Validate the user must not be able to input special characters of any type in the phone number text field ******
2020-06-15 22:20:22 INFO  BunchAppTests:34 - ****** Phone Number text field should still show the default placeholder text ******
2020-06-15 22:20:23 INFO  BunchAppTests:49 - ******* Test case - Validate on entering a valid phone number and clicking Continue, the user is on Enter pin code page *******
2020-06-15 22:22:01 INFO  BunchAppTests:19 - ********* Test Case- Validate the user clicks on Continue with SMS button and lands on Registration Page *********
2020-06-15 22:22:07 INFO  BunchAppTests:33 - ****** Test Case - Validate the User is on Registration Page by reading the heading of the page*******
2020-06-15 22:22:09 INFO  BunchAppTests:41 - The heading on registration page is ====>Enter your phone number
2020-06-15 22:22:38 INFO  BunchAppTests:19 - ********* Test Case- Validate the user clicks on Continue with SMS button and lands on Registration Page *********
2020-06-15 22:22:43 INFO  BunchAppTests:33 - ****** Test Case - Validate the User is on Registration Page by reading the heading of the page*******
2020-06-15 22:22:45 INFO  BunchAppTests:41 - The heading on registration page is ====>Enter your phone number
2020-06-15 22:22:57 INFO  BunchAppTests:22 - ***** Pre-requisite: The user clicks on Continue with SMS button to be on the Registration Page *****
2020-06-15 22:23:02 INFO  BunchAppTests:27 - ******** Test Case-Validate the default country is set to US on Registration page ********
2020-06-15 22:23:04 INFO  BunchAppTests:33 - The Default Country is set to ==>US +1
2020-06-15 22:23:04 INFO  BunchAppTests:43 - ********* Test Case-Validate the user is able to click on country button and lands on Country selection page with the list of countries *********
2020-06-15 22:23:06 INFO  BunchAppTests:69 - ****** Test Case-Validate the user can select a Country from the Country selection page and that is set as the country on Registration Page ******
2020-06-15 22:23:09 INFO  BunchAppTests:78 - The user returns back to Registration page and the country selection is displayed in the country code button
2020-06-15 22:23:39 INFO  BunchAppTests:18 - **** Pre-requisite: The user must be on Country selection page ********
2020-06-15 22:23:39 INFO  BunchAppTests:19 - ********* Test Case- Validate the user clicks on Continue with SMS button and lands on Registration Page *********
2020-06-15 22:23:39 INFO  BunchAppTests:57 - ********* Test Case - Validate on entering any special character in the filter field, no suggestions must be returned *******
2020-06-15 22:23:42 INFO  BunchAppTests:82 - ******* Validate on clicking Close(X) button next to filter text field, the user is taken back to Registration using SMS page ********
2020-06-15 22:23:52 INFO  BunchAppTests:20 - ****** Pre-requisite: The user must click on Continue with SMS button to be on registration Page *******
2020-06-15 22:23:57 INFO  BunchAppTests:26 - ****** Test Case - Validate the user must not be able to input special characters of any type in the phone number text field ******
2020-06-15 22:23:59 INFO  BunchAppTests:34 - ****** Phone Number text field should still show the default placeholder text ******
2020-06-15 22:23:59 INFO  BunchAppTests:49 - ******* Test case - Validate on entering a valid phone number and clicking Continue, the user is on Enter pin code page *******
2020-06-15 22:24:09 INFO  BunchAppTests:79 - ****** Test Case - Validate on entering an invalid number and clicking continue, an error pop up must be displayed ******
